COUNTYGEOID,label,tri_chem_id,quantity_kg
12049,0,000060117,0.0
12095,0,000060117,0.0
12105,0,000060117,0.0
13015,0,000060117,0.0
13045,0,000060117,0.0
13047,0,000060117,0.0
13077,0,000060117,0.0
13139,0,000060117,0.0
13149,0,000060117,0.0
13207,0,000060117,0.0
13237,0,000060117,0.0
19115,0,000060117,0.0
19155,0,000060117,0.0
19179,0,000060117,0.0
19193,0,000060117,0.0
16059,0,000060117,0.0
16079,0,000060117,0.0
17021,0,000060117,0.0
17109,0,000060117,0.0
17125,0,000060117,0.0
17135,0,000060117,0.0
17157,0,000060117,0.0
17185,0,000060117,0.0
17189,0,000060117,0.0
17199,0,000060117,0.0
18027,0,000060117,0.0
18029,0,000060117,0.0
18051,0,000060117,0.0
18073,0,000060117,0.0
18077,0,000060117,0.0
18083,0,000060117,0.0
18125,0,000060117,0.0
18147,0,000060117,0.0
18153,0,000060117,0.0
18165,0,000060117,0.0
18167,0,000060117,0.0
18173,0,000060117,0.0
20107,0,000060117,0.0
20133,0,000060117,0.0
21015,0,000060117,0.0
21041,0,000060117,0.0
21049,0,000060117,0.0
21085,0,000060117,0.0
21101,0,000060117,0.0
21127,0,000060117,0.0
21161,0,000060117,0.0
21177,0,000060117,0.0
21183,0,000060117,0.0
21223,0,000060117,0.0
22077,0,000060117,0.0
22085,0,000060117,0.0
24017,0,000060117,0.0
24033,0,000060117,0.0
26147,0,000060117,0.0
27141,0,000060117,0.0
29037,0,000060117,0.0
29087,0,000060117,0.0
29093,0,000060117,0.0
29099,0,000060117,0.0
29201,0,000060117,0.0
28047,0,000060117,0.0
28131,0,000060117,0.0
28143,0,000060117,0.0
30043,0,000060117,0.0
30049,0,000060117,0.0
30087,0,000060117,0.0
30093,0,000060117,0.0
37013,0,000060117,0.0
37037,0,000060117,0.0
37065,0,000060117,0.0
37071,0,000060117,0.0
37139,0,000060117,0.0
37145,0,000060117,0.0
37161,0,000060117,0.0
37169,0,000060117,0.0
38055,0,000060117,0.0
38057,0,000060117,0.0
38065,0,000060117,0.0
31053,0,000060117,0.0
31111,0,000060117,0.0
34009,0,000060117,0.0
34017,0,000060117,0.0
35017,0,000060117,0.0
35023,0,000060117,0.0
32003,0,000060117,0.0
32007,0,000060117,0.0
32011,0,000060117,0.0
32013,0,000060117,0.0
32015,0,000060117,0.0
32033,0,000060117,0.0
36039,0,000060117,0.0
39001,0,000060117,0.0
39025,0,000060117,0.0
39053,0,000060117,0.0
39167,0,000060117,0.0
39169,0,000060117,0.0
40079,0,000060117,0.0
40097,0,000060117,0.0
40127,0,000060117,0.0
42005,0,000060117,0.0
42025,0,000060117,0.0
42031,0,000060117,0.0
42033,0,000060117,0.0
42059,0,000060117,0.0
42063,0,000060117,0.0
42093,0,000060117,0.0
42107,0,000060117,0.0
42109,0,000060117,0.0
42125,0,000060117,0.0
72023,0,000060117,0.0
45039,0,000060117,0.0
45051,0,000060117,0.0
46081,0,000060117,0.0
47001,0,000060117,0.0
47073,0,000060117,0.0
47085,0,000060117,0.0
47145,0,000060117,0.0
47161,0,000060117,0.0
48013,0,000060117,0.0
48041,0,000060117,0.0
48063,0,000060117,0.0
48149,0,000060117,0.0
48157,0,000060117,0.0
48161,0,000060117,0.0
48293,0,000060117,0.0
48331,0,000060117,0.0
48375,0,000060117,0.0
48395,0,000060117,0.0
48401,0,000060117,0.0
48449,0,000060117,0.0
48471,0,000060117,0.0
48499,0,000060117,0.0
49027,0,000060117,0.0
49035,0,000060117,0.0
51033,0,000060117,0.0
51067,0,000060117,0.0
51083,0,000060117,0.0
51113,0,000060117,0.0
51159,0,000060117,0.0
51167,0,000060117,0.0
51195,0,000060117,0.0
51550,0,000060117,0.0
53019,0,000060117,0.0
53041,0,000060117,0.0
55011,0,000060117,0.0
54003,0,000060117,0.0
54023,0,000060117,0.0
54033,0,000060117,0.0
54049,0,000060117,0.0
54051,0,000060117,0.0
54061,0,000060117,0.0
54073,0,000060117,0.0
54079,0,000060117,0.0
56031,0,000060117,0.0
56037,0,000060117,0.0
02020,0,000101144,0.0
02090,0,000101144,0.0
01063,0,000101144,0.0
01117,0,000101144,0.0
01127,0,000101144,0.0
05065,0,000101144,0.0
05109,0,000101144,0.0
04001,0,000101144,0.0
04007,0,000101144,0.0
04021,0,000101144,0.0
04025,0,000101144,0.0
06025,0,000101144,0.0
06033,0,000101144,0.0
06045,0,000101144,0.0
08119,0,000101144,0.0
10005,0,000101144,0.0
12017,0,000101144,0.0
12031,0,000101144,0.0
12047,0,000101144,0.0
12049,0,000101144,0.0
12095,0,000101144,0.0
12105,0,000101144,0.0
13015,0,000101144,0.0
13045,0,000101144,0.0
13047,0,000101144,0.0
13077,0,000101144,0.0
13139,0,000101144,0.0
13149,0,000101144,0.0
13207,0,000101144,0.0
13237,0,000101144,0.0
19115,0,000101144,0.0
19155,0,000101144,0.0
19179,0,000101144,0.0
19193,0,000101144,0.0
16059,0,000101144,0.0
16079,0,000101144,0.0
17021,0,000101144,0.0
17109,0,000101144,0.0
17125,0,000101144,0.0
17135,0,000101144,0.0
17157,0,000101144,0.0
17185,0,000101144,0.0
17189,0,000101144,0.0
17199,0,000101144,0.0
18027,0,000101144,0.0
18029,0,000101144,0.0
18051,0,000101144,0.0
18073,0,000101144,0.0
18077,0,000101144,0.0
18083,0,000101144,0.0
18125,0,000101144,0.0
18147,0,000101144,0.0
18153,0,000101144,0.0
18165,0,000101144,0.0
18167,0,000101144,0.0
18173,0,000101144,0.0
20107,0,000101144,0.0
20133,0,000101144,0.0
21015,0,000101144,0.0
21041,0,000101144,0.0
21049,0,000101144,0.0
21085,0,000101144,0.0
21101,0,000101144,0.0
21127,0,000101144,0.0
21161,0,000101144,0.0
21177,0,000101144,0.0
21183,0,000101144,0.0
21223,0,000101144,0.0
22077,0,000101144,0.0
22085,0,000101144,0.0
24017,0,000101144,0.0
24033,0,000101144,0.0
26147,0,000101144,0.0
27141,0,000101144,0.0
29037,0,000101144,0.0
29087,0,000101144,0.0
29093,0,000101144,0.0
29099,0,000101144,0.0
29201,0,000101144,0.0
28047,0,000101144,0.0
28131,0,000101144,0.0
28143,0,000101144,0.0
30043,0,000101144,0.0
30049,0,000101144,0.0
30087,0,000101144,0.0
30093,0,000101144,0.0
37013,0,000101144,0.0
37037,0,000101144,0.0
37065,0,000101144,0.0
37071,0,000101144,0.0
37139,0,000101144,0.0
37145,0,000101144,0.0
37161,0,000101144,0.0
37169,0,000101144,0.0
38055,0,000101144,0.0
38057,0,000101144,0.0
38065,0,000101144,0.0
31053,0,000101144,0.0
31111,0,000101144,0.0
34009,0,000101144,0.0
34017,0,000101144,0.0
35017,0,000101144,0.0
35023,0,000101144,0.0
32003,0,000101144,0.0
32007,0,000101144,0.0
32011,0,000101144,0.0
32013,0,000101144,0.0
32015,0,000101144,0.0
32033,0,000101144,0.0
36039,0,000101144,0.0
39001,0,000101144,0.0
39025,0,000101144,0.0
39053,0,000101144,0.0
39167,0,000101144,0.0
39169,0,000101144,0.0
40079,0,000101144,0.0
40097,0,000101144,0.0
40127,0,000101144,0.0
42005,0,000101144,0.0
42025,0,000101144,0.0
42031,0,000101144,0.0
42033,0,000101144,0.0
42059,0,000101144,0.0
42063,0,000101144,0.0
42093,0,000101144,0.0
42107,0,000101144,0.0
42109,0,000101144,0.0
42125,0,000101144,0.0
72023,0,000101144,0.0
45039,0,000101144,0.0
45051,0,000101144,0.0
46081,0,000101144,0.0
47001,0,000101144,0.0
47073,0,000101144,0.0
47085,0,000101144,0.0
47145,0,000101144,0.0
47161,0,000101144,0.0
48013,0,000101144,0.0
48041,0,000101144,0.0
48063,0,000101144,0.0
48149,0,000101144,0.0
48157,0,000101144,0.0
48161,0,000101144,0.0
48293,0,000101144,0.0
48331,0,000101144,0.0
48375,0,000101144,0.0
48395,0,000101144,0.0
48401,0,000101144,0.0
48449,0,000101144,0.0
48471,0,000101144,0.0
48499,0,000101144,0.0
49027,0,000101144,0.0
49035,0,000101144,0.0
51033,0,000101144,0.0
51067,0,000101144,0.0
51083,0,000101144,0.0
51113,0,000101144,0.0
51159,0,000101144,0.0
51167,0,000101144,0.0
51195,0,000101144,0.0
51550,0,000101144,0.0
53019,0,000101144,0.0
53041,0,000101144,0.0
55011,0,000101144,0.0
54003,0,000101144,0.0
54023,0,000101144,0.0
54033,0,000101144,0.0
54049,0,000101144,0.0
54051,0,000101144,0.0
54061,0,000101144,0.0
54073,0,000101144,0.0
54079,0,000101144,0.0
56031,0,000101144,0.0
56037,0,000101144,0.0
02020,0,000101779,0.0
02090,0,000101779,0.0
01063,0,000101779,0.0
01117,0,000101779,0.0
01127,0,000101779,0.0
05065,0,000101779,0.0
05109,0,000101779,0.0
04001,0,000101779,0.0
04007,0,000101779,0.0
04021,0,000101779,0.0
04025,0,000101779,0.0
06025,0,000101779,0.0
06033,0,000101779,0.0
06045,0,000101779,0.0
08119,0,000101779,0.0
10005,0,000101779,0.0
12017,0,000101779,0.0
12031,0,000101779,0.0
12047,0,000101779,0.0
12049,0,000101779,0.0
12095,0,000101779,0.0
12105,0,000101779,0.0
13015,0,000101779,0.0
13045,0,000101779,0.0
13047,0,000101779,0.0
13077,0,000101779,0.0
13139,0,000101779,0.0
13149,0,000101779,0.0
13207,0,000101779,0.0
13237,0,000101779,0.0
19115,0,000101779,0.0
19155,0,000101779,0.0
19179,0,000101779,0.0
19193,0,000101779,0.0
16059,0,000101779,0.0
16079,0,000101779,0.0
17021,0,000101779,0.0
17109,0,000101779,0.0
17125,0,000101779,0.0
17135,0,000101779,0.0
17157,0,000101779,0.0
17185,0,000101779,0.0
17189,0,000101779,0.0
17199,0,000101779,0.0
18027,0,000101779,0.0
18029,0,000101779,0.0
18051,0,000101779,0.0
18073,0,000101779,0.0
18077,0,000101779,0.0
18083,0,000101779,0.0
18125,0,000101779,0.0
18147,0,000101779,0.0
18153,0,000101779,0.0
18165,0,000101779,0.0
18167,0,000101779,0.0
18173,0,000101779,0.0
20107,0,000101779,0.0
20133,0,000101779,0.0
21015,0,000101779,0.0
21041,0,000101779,0.0
21049,0,000101779,0.0
21085,0,000101779,0.0
21101,0,000101779,0.0
21127,0,000101779,0.0
21161,0,000101779,0.0
21177,0,000101779,0.0
21183,0,000101779,0.0
21223,0,000101779,0.0
22077,0,000101779,0.0
22085,0,000101779,0.0
24017,0,000101779,0.0
24033,0,000101779,0.0
26147,0,000101779,0.0
27141,0,000101779,0.0
29037,0,000101779,0.0
29087,0,000101779,0.0
29093,0,000101779,0.0
29099,0,000101779,0.0
29201,0,000101779,0.0
28047,0,000101779,193.68394199
28131,0,000101779,0.0
28143,0,000101779,0.0
30043,0,000101779,0.0
30049,0,000101779,0.0
30087,0,000101779,0.0
30093,0,000101779,0.0
37013,0,000101779,0.0
37037,0,000101779,0.0
37065,0,000101779,0.0
37071,0,000101779,41.2134027382
37139,0,000101779,0.0
37145,0,000101779,0.0
37161,0,000101779,0.0
37169,0,000101779,0.0
38055,0,000101779,0.0
38057,0,000101779,0.0
38065,0,000101779,0.0
31053,0,000101779,0.0
31111,0,000101779,0.0
34009,0,000101779,0.0
34017,0,000101779,0.0
35017,0,000101779,0.0
35023,0,000101779,0.0
32003,0,000101779,0.0
32007,0,000101779,0.0
32011,0,000101779,0.0
32013,0,000101779,0.0
32015,0,000101779,0.0
32033,0,000101779,0.0
36039,0,000101779,0.0
39001,0,000101779,0.0
39025,0,000101779,0.0
39053,0,000101779,0.0
39167,0,000101779,0.0
39169,0,000101779,0.0
40079,0,000101779,0.0
40097,0,000101779,0.0
40127,0,000101779,0.0
42005,0,000101779,0.0
42025,0,000101779,0.0
42031,0,000101779,0.0
42033,0,000101779,0.0
42059,0,000101779,0.0
42063,0,000101779,0.0
42093,0,000101779,0.0
42107,0,000101779,0.0
42109,0,000101779,0.0
42125,0,000101779,0.0
72023,0,000101779,0.0
45039,0,000101779,0.0
45051,0,000101779,0.0
46081,0,000101779,0.0
47001,0,000101779,0.0
47073,0,000101779,0.0
47085,0,000101779,0.0
47145,0,000101779,0.0
47161,0,000101779,0.0
48013,0,000101779,0.0
48041,0,000101779,0.0
48063,0,000101779,0.0
48149,0,000101779,0.0
48157,0,000101779,0.0
48161,0,000101779,0.0
48293,0,000101779,0.0
48331,0,000101779,0.0
48375,0,000101779,0.0
48395,0,000101779,0.0
48401,0,000101779,0.0
48449,0,000101779,0.0
48471,0,000101779,0.0
48499,0,000101779,0.0
49027,0,000101779,0.0
49035,0,000101779,0.0
51033,0,000101779,0.0
51067,0,000101779,0.0
51083,0,000101779,0.0
51113,0,000101779,0.0
51159,0,000101779,0.0
51167,0,000101779,0.0
51195,0,000101779,0.0
51550,0,000101779,0.0
53019,0,000101779,0.0
53041,0,000101779,0.0
55011,0,000101779,0.0
54003,0,000101779,0.0
54023,0,000101779,0.0
54033,0,000101779,0.0
54049,0,000101779,0.0
54051,0,000101779,47956.96050299
54061,0,000101779,0.0
54073,0,000101779,0.0
54079,0,000101779,0.0
56031,0,000101779,0.0
56037,0,000101779,0.0
02020,0,000075070,0.0
02090,0,000075070,0.0
01063,0,000075070,0.0
01117,0,000075070,0.0
01127,0,000075070,0.0
05065,0,000075070,0.0
05109,0,000075070,0.0
04001,0,000075070,0.0
04007,0,000075070,0.0
04021,0,000075070,0.0
04025,0,000075070,0.0
06025,0,000075070,0.0
06033,0,000075070,0.0
06045,0,000075070,0.0
08119,0,000075070,0.0
10005,0,000075070,0.0
12017,0,000075070,0.0
12031,0,000075070,92673.00352233
12047,0,000075070,0.0
12049,0,000075070,0.0
12095,0,000075070,0.0
12105,0,000075070,0.0
13015,0,000075070,0.0
13045,0,000075070,0.0
13047,0,000075070,0.0
13077,0,000075070,0.0
13139,0,000075070,0.0
13149,0,000075070,0.0
13207,0,000075070,0.0
13237,0,000075070,0.0
19115,0,000075070,0.0
19155,0,000075070,25948.5407765738
19179,0,000075070,0.0
19193,0,000075070,0.0
16059,0,000075070,0.0
16079,0,000075070,0.0
17021,0,000075070,0.0
17109,0,000075070,0.0
17125,0,000075070,0.0
17135,0,000075070,0.0
17157,0,000075070,0.0
17185,0,000075070,0.0
17189,0,000075070,0.0
17199,0,000075070,0.0
18027,0,000075070,61256.74238376003
18029,0,000075070,0.0
18051,0,000075070,0.0
18073,0,000075070,34650.3974162885
18077,0,000075070,0.0
18083,0,000075070,0.0
18125,0,000075070,0.0
18147,0,000075070,0.0
18153,0,000075070,0.0
18165,0,000075070,0.0
18167,0,000075070,76418.97453575
18173,0,000075070,0.0
20107,0,000075070,0.0
20133,0,000075070,0.0
21015,0,000075070,0.0
21041,0,000075070,0.0
21049,0,000075070,0.0
21085,0,000075070,0.0
21101,0,000075070,0.0
21127,0,000075070,0.0
21161,0,000075070,0.0
21177,0,000075070,0.0
21183,0,000075070,0.0
21223,0,000075070,0.0
22077,0,000075070,0.0
22085,0,000075070,0.0
24017,0,000075070,0.0
24033,0,000075070,0.0
26147,0,000075070,15538.437127744302
27141,0,000075070,0.0
29037,0,000075070,0.0
29087,0,000075070,55672.56671669
29093,0,000075070,0.0
29099,0,000075070,0.0
29201,0,000075070,0.0
28047,0,000075070,0.0
28131,0,000075070,0.0
28143,0,000075070,0.0
30043,0,000075070,0.0
30049,0,000075070,0.0
30087,0,000075070,0.0
30093,0,000075070,0.0
37013,0,000075070,0.0
37037,0,000075070,17508.665482
37065,0,000075070,0.0
37071,0,000075070,104572.54575691
37139,0,000075070,0.0
37145,0,000075070,109719.4583793
37161,0,000075070,0.0
37169,0,000075070,0.0
38055,0,000075070,86075.95609304999
38057,0,000075070,0.0
38065,0,000075070,0.0
31053,0,000075070,0.0
31111,0,000075070,25805.504958618
34009,0,000075070,0.0
34017,0,000075070,0.0
35017,0,000075070,0.0
35023,0,000075070,0.0
32003,0,000075070,0.0
32007,0,000075070,0.0
32011,0,000075070,0.0
32013,0,000075070,0.0
32015,0,000075070,0.0
32033,0,000075070,0.0
36039,0,000075070,0.0
39001,0,000075070,0.0
39025,0,000075070,0.0
39053,0,000075070,0.0
39167,0,000075070,0.0
39169,0,000075070,0.0
40079,0,000075070,0.0
40097,0,000075070,0.0
40127,0,000075070,0.0
42005,0,000075070,0.0
42025,0,000075070,0.0
42031,0,000075070,0.0
42033,0,000075070,13206.341852550002
42059,0,000075070,0.0
42063,0,000075070,0.0
42093,0,000075070,0.0
42107,0,000075070,0.0
42109,0,000075070,0.0
42125,0,000075070,0.0
72023,0,000075070,0.0
45039,0,000075070,0.0
45051,0,000075070,0.0
46081,0,000075070,0.0
47001,0,000075070,0.0
47073,0,000075070,0.0
47085,0,000075070,172948.87398019005
47145,0,000075070,0.0
47161,0,000075070,0.0
48013,0,000075070,0.0
48041,0,000075070,0.0
48063,0,000075070,0.0
48149,0,000075070,0.0
48157,0,000075070,0.0
48161,0,000075070,0.0
48293,0,000075070,0.0
48331,0,000075070,0.0
48375,0,000075070,0.0
48395,0,000075070,0.0
48401,0,000075070,0.0
48449,0,000075070,0.0
48471,0,000075070,0.0
48499,0,000075070,0.0
49027,0,000075070,0.0
49035,0,000075070,0.0
51033,0,000075070,0.0
51067,0,000075070,0.0
51083,0,000075070,61763.81783010671
51113,0,000075070,0.0
51159,0,000075070,0.0
51167,0,000075070,0.0
51195,0,000075070,0.0
51550,0,000075070,0.0
53019,0,000075070,0.0
53041,0,000075070,0.0
55011,0,000075070,0.0
54003,0,000075070,0.0
54023,0,000075070,0.0
54033,0,000075070,0.0
54049,0,000075070,0.0
54051,0,000075070,0.0
54061,0,000075070,0.0
54073,0,000075070,0.0
54079,0,000075070,0.0
56031,0,000075070,0.0
56037,0,000075070,0.0
02020,0,000060355,0.0
02090,0,000060355,0.0
01063,0,000060355,0.0
01117,0,000060355,0.0
01127,0,000060355,0.0
05065,0,000060355,0.0
05109,0,000060355,0.0
04001,0,000060355,0.0
04007,0,000060355,0.0
04021,0,000060355,0.0
04025,0,000060355,0.0
06025,0,000060355,0.0
06033,0,000060355,0.0
06045,0,000060355,0.0
08119,0,000060355,0.0
10005,0,000060355,0.0
12017,0,000060355,0.0
12031,0,000060355,0.0
12047,0,000060355,0.0
12049,0,000060355,0.0
12095,0,000060355,0.0
12105,0,000060355,0.0
13015,0,000060355,0.0
13045,0,000060355,0.0
13047,0,000060355,0.0
13077,0,000060355,0.0
13139,0,000060355,0.0
13149,0,000060355,0.0
13207,0,000060355,0.0
13237,0,000060355,0.0
19115,0,000060355,0.0
19155,0,000060355,0.0
19179,0,000060355,0.0
19193,0,000060355,0.0
16059,0,000060355,0.0
16079,0,000060355,0.0
17021,0,000060355,0.0
17109,0,000060355,0.0
17125,0,000060355,0.0
17135,0,000060355,0.0
17157,0,000060355,0.0
17185,0,000060355,0.0
17189,0,000060355,0.0
17199,0,000060355,0.0
18027,0,000060355,0.0
18029,0,000060355,0.0
18051,0,000060355,0.0
18073,0,000060355,0.0
18077,0,000060355,0.0
18083,0,000060355,0.0
18125,0,000060355,0.0
18147,0,000060355,0.0
18153,0,000060355,0.0
18165,0,000060355,0.0
18167,0,000060355,0.0
18173,0,000060355,0.0
20107,0,000060355,0.0
20133,0,000060355,0.0
21015,0,000060355,0.0
21041,0,000060355,0.0
21049,0,000060355,0.0
21085,0,000060355,0.0
21101,0,000060355,0.0
21127,0,000060355,0.0
21161,0,000060355,0.0
21177,0,000060355,0.0
21183,0,000060355,0.0
21223,0,000060355,0.0
22077,0,000060355,0.0
22085,0,000060355,0.0
24017,0,000060355,0.0
24033,0,000060355,0.0
26147,0,000060355,0.0
27141,0,000060355,0.0
29037,0,000060355,0.0
29087,0,000060355,0.0
29093,0,000060355,0.0
29099,0,000060355,0.0
29201,0,000060355,0.0
28047,0,000060355,0.0
28131,0,000060355,0.0
28143,0,000060355,0.0
30043,0,000060355,0.0
30049,0,000060355,0.0
30087,0,000060355,0.0
30093,0,000060355,0.0
37013,0,000060355,0.0
37037,0,000060355,0.0
37065,0,000060355,0.0
37071,0,000060355,0.0
37139,0,000060355,0.0
37145,0,000060355,0.0
37161,0,000060355,0.0
37169,0,000060355,0.0
38055,0,000060355,0.0
38057,0,000060355,0.0
38065,0,000060355,0.0
31053,0,000060355,0.0
31111,0,000060355,0.0
34009,0,000060355,0.0
34017,0,000060355,0.0
35017,0,000060355,0.0
35023,0,000060355,0.0
32003,0,000060355,0.0
32007,0,000060355,0.0
32011,0,000060355,0.0
32013,0,000060355,0.0
32015,0,000060355,0.0
32033,0,000060355,0.0
36039,0,000060355,0.0
39001,0,000060355,0.0
39025,0,000060355,0.0
39053,0,000060355,0.0
39167,0,000060355,0.0
39169,0,000060355,0.0
40079,0,000060355,0.0
40097,0,000060355,0.0
40127,0,000060355,0.0
42005,0,000060355,0.0
42025,0,000060355,0.0
42031,0,000060355,0.0
42033,0,000060355,0.0
42059,0,000060355,0.0
42063,0,000060355,0.0
42093,0,000060355,0.0
42107,0,000060355,0.0
42109,0,000060355,0.0
42125,0,000060355,0.0
72023,0,000060355,0.0
45039,0,000060355,0.0
45051,0,000060355,0.0
46081,0,000060355,0.0
47001,0,000060355,0.0
47073,0,000060355,0.0
47085,0,000060355,0.0
47145,0,000060355,0.0
47161,0,000060355,0.0
48013,0,000060355,0.0
48041,0,000060355,0.0
48063,0,000060355,0.0
48149,0,000060355,0.0
48157,0,000060355,0.0
48161,0,000060355,0.0
48293,0,000060355,0.0
48331,0,000060355,0.0
48375,0,000060355,0.0
48395,0,000060355,0.0
48401,0,000060355,0.0
48449,0,000060355,0.0
48471,0,000060355,0.0
48499,0,000060355,0.0
49027,0,000060355,0.0
49035,0,000060355,0.0
51033,0,000060355,0.0
51067,0,000060355,0.0
51083,0,000060355,0.0
51113,0,000060355,0.0
51159,0,000060355,0.0
51167,0,000060355,0.0
51195,0,000060355,0.0
51550,0,000060355,0.0
53019,0,000060355,0.0
53041,0,000060355,0.0
55011,0,000060355,0.0
54003,0,000060355,0.0
54023,0,000060355,0.0
54033,0,000060355,0.0
54049,0,000060355,0.0
54051,0,000060355,0.0
54061,0,000060355,0.0
54073,0,000060355,0.0
54079,0,000060355,0.0
56031,0,000060355,0.0
56037,0,000060355,0.0
02020,0,000079061,0.0
02090,0,000079061,0.0
01063,0,000079061,0.0
01117,0,000079061,0.0
01127,0,000079061,0.0
05065,0,000079061,0.0
05109,0,000079061,0.0
04001,0,000079061,0.0
04007,0,000079061,0.0
04021,0,000079061,0.0
04025,0,000079061,0.0
06025,0,000079061,0.0
06033,0,000079061,0.0
06045,0,000079061,0.0
08119,0,000079061,0.0
10005,0,000079061,0.0
12017,0,000079061,0.0
12031,0,000079061,288.48474732000005
12047,0,000079061,0.0
12049,0,000079061,0.0
12095,0,000079061,0.0
12105,0,000079061,0.0
13015,0,000079061,0.0
13045,0,000079061,0.0
13047,0,000079061,0.0
13077,0,000079061,0.0
13139,0,000079061,0.0
13149,0,000079061,0.0
13207,0,000079061,0.0
13237,0,000079061,0.0
19115,0,000079061,0.0
19155,0,000079061,0.0
19179,0,000079061,0.0
19193,0,000079061,0.0
16059,0,000079061,0.0
16079,0,000079061,0.0
17021,0,000079061,0.0
17109,0,000079061,0.0
17125,0,000079061,0.0
17135,0,000079061,0.0
17157,0,000079061,0.0
17185,0,000079061,0.0
17189,0,000079061,0.0
17199,0,000079061,0.0
18027,0,000079061,0.0
18029,0,000079061,0.0
18051,0,000079061,0.0
18073,0,000079061,0.0
18077,0,000079061,0.0
18083,0,000079061,0.0
18125,0,000079061,0.0
18147,0,000079061,0.0
18153,0,000079061,0.0
18165,0,000079061,0.0
18167,0,000079061,0.0
18173,0,000079061,0.0
20107,0,000079061,0.0
20133,0,000079061,0.0
21015,0,000079061,0.0
21041,0,000079061,0.0
21049,0,000079061,0.0
21085,0,000079061,0.0
21101,0,000079061,0.0
21127,0,000079061,0.0
21161,0,000079061,0.0
21177,0,000079061,0.0
21183,0,000079061,0.0
21223,0,000079061,0.0
22077,0,000079061,0.0
22085,0,000079061,0.0
24017,0,000079061,0.0
24033,0,000079061,0.0
26147,0,000079061,0.0
27141,0,000079061,0.0
29037,0,000079061,0.0
29087,0,000079061,0.0
29093,0,000079061,0.0
29099,0,000079061,0.0
29201,0,000079061,0.0
28047,0,000079061,284.765289886
28131,0,000079061,0.0
28143,0,000079061,0.0
30043,0,000079061,0.0
30049,0,000079061,0.0
30087,0,000079061,0.0
30093,0,000079061,0.0
37013,0,000079061,0.0
37037,0,000079061,0.0
37065,0,000079061,0.0
37071,0,000079061,56.7489414107
37139,0,000079061,0.0
37145,0,000079061,0.0
37161,0,000079061,0.0
37169,0,000079061,0.0
38055,0,000079061,0.0
38057,0,000079061,0.0
38065,0,000079061,0.0
31053,0,000079061,0.0
31111,0,000079061,0.0
34009,0,000079061,0.0
34017,0,000079061,6.35029318
35017,0,000079061,0.0
35023,0,000079061,0.0
32003,0,000079061,0.0
32007,0,000079061,0.0
32011,0,000079061,0.0
32013,0,000079061,0.0
32015,0,000079061,0.0
32033,0,000079061,0.0
36039,0,000079061,0.0
39001,0,000079061,0.0
39025,0,000079061,0.0
39053,0,000079061,0.0
39167,0,000079061,0.0
39169,0,000079061,0.0
40079,0,000079061,0.0
40097,0,000079061,0.0
40127,0,000079061,0.0
42005,0,000079061,0.0
42025,0,000079061,0.0
42031,0,000079061,0.0
42033,0,000079061,0.0
42059,0,000079061,0.0
42063,0,000079061,0.0
42093,0,000079061,0.0
42107,0,000079061,0.0
42109,0,000079061,0.0
42125,0,000079061,0.0
72023,0,000079061,0.0
45039,0,000079061,0.0
45051,0,000079061,0.0
46081,0,000079061,0.0
47001,0,000079061,0.0
47073,0,000079061,0.0
47085,0,000079061,0.0
47145,0,000079061,0.0
47161,0,000079061,0.0
48013,0,000079061,0.0
48041,0,000079061,0.0
48063,0,000079061,0.0
48149,0,000079061,0.0
48157,0,000079061,0.0
48161,0,000079061,0.0
48293,0,000079061,0.0
48331,0,000079061,0.0
48375,0,000079061,0.0
48395,0,000079061,0.0
48401,0,000079061,0.0
48449,0,000079061,0.0
48471,0,000079061,0.0
48499,0,000079061,0.0
49027,0,000079061,0.0
49035,0,000079061,0.0
51033,0,000079061,0.0
51067,0,000079061,0.0
51083,0,000079061,0.0
51113,0,000079061,0.0
51159,0,000079061,0.0
51167,0,000079061,0.0
51195,0,000079061,0.0
51550,0,000079061,0.0
53019,0,000079061,0.0
53041,0,000079061,0.0
55011,0,000079061,0.0
54003,0,000079061,0.0
54023,0,000079061,0.0
54033,0,000079061,0.0
54049,0,000079061,0.0
54051,0,000079061,0.0
54061,0,000079061,0.0
54073,0,000079061,39.91612856
54079,0,000079061,0.0
56031,0,000079061,0.0
56037,0,000079061,0.0
02020,0,000107131,0.0
02090,0,000107131,0.0
01063,0,000107131,0.0
01117,0,000107131,0.0
01127,0,000107131,0.0
05065,0,000107131,0.0
05109,0,000107131,0.0
04001,0,000107131,0.0
04007,0,000107131,0.0
04021,0,000107131,0.0
04025,0,000107131,0.0
06025,0,000107131,0.0
06033,0,000107131,0.0
06045,0,000107131,0.0
08119,0,000107131,0.0
10005,0,000107131,0.0
12017,0,000107131,0.0
12031,0,000107131,0.0
12047,0,000107131,0.0
12049,0,000107131,0.0
12095,0,000107131,0.0
12105,0,000107131,0.0
13015,0,000107131,0.0
13045,0,000107131,0.0
13047,0,000107131,0.0
13077,0,000107131,0.0
13139,0,000107131,0.0
13149,0,000107131,0.0
13207,0,000107131,0.0
13237,0,000107131,0.0
19115,0,000107131,0.0
19155,0,000107131,0.0
19179,0,000107131,0.0
19193,0,000107131,0.0
16059,0,000107131,0.0
16079,0,000107131,0.0
17021,0,000107131,0.0
17109,0,000107131,0.0
17125,0,000107131,0.0
17135,0,000107131,0.0
17157,0,000107131,0.0
17185,0,000107131,0.0
17189,0,000107131,0.0
17199,0,000107131,0.0
